Fecha,Radiacion_Solar_Global_kWh_m2,Temperatura_Media_C,Nubosidad_pct,Energia_Final_kWh_dia,Año,Mes,Estacion
2021-12-22,1.2406,8.15,74.37,15.217908570644397,2021,12,Invierno
2021-12-23,1.0169,7.18,86.67,12.15743444850312,2021,12,Invierno
2021-12-24,0.7596,8.56,97.15,8.8054489690272,2021,12,Invierno
2021-12-25,0.7138,7.64,96.16,8.323501552680959,2021,12,Invierno
2021-12-26,0.5059,7.52,99.69,5.8502737534593585,2021,12,Invierno
2021-12-27,2.0146,9.57,60.46,25.384054761948956,2021,12,Invierno
2021-12-28,1.9987,8.55,37.35,26.609680437813,2021,12,Invierno
2021-12-29,2.0364,6.95,38.28,27.219575153635198,2021,12,Invierno
2021-12-30,2.5538,7.13,6.72,36.44418337398143,2021,12,Invierno
2021-12-31,2.592,9.06,11.44,36.3714256226304,2021,12,Invierno
2022-01-01,2.4547,9.34,42.39,32.22877902817176,2022,1,Invierno
2022-01-02,2.1463,9.09,66.99,26.689889590055635,2022,1,Invierno
2022-01-03,2.4266,7.6,57.96,30.977397020908793,2022,1,Invierno
2022-01-04,1.543,6.29,80.72,18.774901066147198,2022,1,Invierno
2022-01-05,1.9238,3.1,63.33,24.6686986444392,2022,1,Invierno
2022-01-06,2.7358,0.76,30.15,38.0713372960896,2022,1,Invierno
2022-01-07,2.5738,1.94,21.46,36.322428971280964,2022,1,Invierno
2022-01-08,2.1012,1.26,44.44,28.29925449719424,2022,1,Invierno
2022-01-09,2.3537,5.42,91.31,28.006352010979917,2022,1,Invierno
2022-01-10,1.9882,7.56,64.43,25.01313623408448,2022,1,Invierno
2022-01-11,2.6474,6.93,13.32,37.30225045754592,2022,1,Invierno
2022-01-12,2.9621,3.54,2.39,43.21339782317207,2022,1,Invierno
2022-01-13,2.4691,1.85,14.04,35.39681313876719,2022,1,Invierno
2022-01-14,2.9832,1.74,2.03,43.84149644077632,2022,1,Invierno
2022-01-15,2.9681,1.58,3.81,43.489115092085044,2022,1,Invierno
2022-01-16,2.9299,1.87,11.3,42.236536424425196,2022,1,Invierno
2022-01-17,2.9458,2.61,14.73,42.05344865199193,2022,1,Invierno
2022-01-18,3.0708,3.63,8.25,44.25695099456401,2022,1,Invierno
2022-01-19,3.1454,3.26,5.25,45.670841309268006,2022,1,Invierno
2022-01-20,3.0427,2.91,7.38,44.04610507679928,2022,1,Invierno
2022-01-21,3.1663,1.22,2.41,46.585330332868075,2022,1,Invierno
2022-01-22,3.0031,2.02,6.7,43.675259530183205,2022,1,Invierno
2022-01-23,2.3501,2.48,41.51,31.713074375343837,2022,1,Invierno
2022-01-24,1.7842,2.8,80.96,21.97914997639679,2022,1,Invierno
2022-01-25,1.9094,3.62,61.15,24.5592225463176,2022,1,Invierno
2022-01-26,2.9647,3.19,8.7,42.757933111462805,2022,1,Invierno
2022-01-27,3.3473,4.16,0.53,48.90357473242034,2022,1,Invierno
2022-01-28,3.4894,3.45,3.15,50.845159436886,2022,1,Invierno
2022-01-29,3.5983,5.56,1.53,52.194196939691516,2022,1,Invierno
2022-01-30,3.4884,6.91,5.16,49.979907294664315,2022,1,Invierno
2022-01-31,3.5573,5.01,2.28,51.62701543845552,2022,1,Invierno
2022-02-01,3.4838,5.81,2.9,50.3477023369896,2022,2,Invierno
2022-02-02,3.486,8.21,14.09,48.806371599703205,2022,2,Invierno
2022-02-03,2.8716,8.86,74.26,35.140044611710074,2022,2,Invierno
2022-02-04,2.5202,6.26,97.73,29.424474882427678,2022,2,Invierno
2022-02-05,3.1003,6.35,55.18,40.01277080533319,2022,2,Invierno
2022-02-06,3.7603,3.87,10.48,53.90068251347423,2022,2,Invierno
2022-02-07,3.8203,5.93,7.49,54.676606918360676,2022,2,Invierno
2022-02-08,3.8501,6.49,0.54,55.76438830072968,2022,2,Invierno
2022-02-09,3.8693,6.33,0.74,56.053418852706486,2022,2,Invierno
2022-02-10,3.5328,7.43,29.13,48.07078867593216,2022,2,Invierno
2022-02-11,2.6177,8.48,58.28,33.28284914656704,2022,2,Invierno
2022-02-12,3.1061,6.93,82.09,37.58115875604155,2022,2,Invierno
2022-02-13,2.5433,6.69,72.27,31.52302727563331,2022,2,Invierno
2022-02-14,3.7114,4.78,39.96,49.828131661714565,2022,2,Invierno
2022-02-15,4.1424,4.18,43.31,55.332211006575356,2022,2,Invierno
2022-02-16,3.215,6.77,88.28,38.345468337431996,2022,2,Invierno
2022-02-17,4.2118,9.33,10.25,59.184564485058,2022,2,Invierno
2022-02-18,4.1172,9.88,27.61,55.68893418739968,2022,2,Invierno
2022-02-19,2.3935,6.31,67.55,30.036172654269,2022,2,Invierno
2022-02-20,4.4393,5.45,14.33,62.76519237917339,2022,2,Invierno
2022-02-21,4.5374,7.22,35.22,60.98968510050527,2022,2,Invierno
2022-02-22,4.6092,8.14,3.36,65.97425361567744,2022,2,Invierno
2022-02-23,3.7975,7.96,53.2,48.93403427136,2022,2,Invierno
2022-02-24,2.873,7.63,89.92,34.020496413446395,2022,2,Invierno
2022-02-25,1.1988,5.92,97.84,14.01040794650112,2022,2,Invierno
2022-02-26,1.1983,6.95,99.19,13.904125361476199,2022,2,Invierno
2022-02-27,2.9366,7.92,77.61,35.77861668195935,2022,2,Invierno
2022-02-28,4.6771,8.5,10.3,65.92159829034001,2022,2,Invierno
2022-03-01,4.6054,9.87,42.5,60.33107757582,2022,3,Primavera
2022-03-02,4.1354,8.65,54.18,53.033895380642385,2022,3,Primavera
2022-03-03,1.1894,5.49,95.4,14.007236201179198,2022,3,Primavera
2022-03-04,3.57,6.27,81.57,43.354176180083996,2022,3,Primavera
2022-03-05,4.4174,4.29,52.28,57.82308735307103,2022,3,Primavera
2022-03-06,3.409,4.75,78.74,41.914730948579994,2022,3,Primavera
2022-03-07,2.4586,4.48,97.94,28.88031194341056,2022,3,Primavera
2022-03-08,3.3413,5.79,79.6,40.8406947705936,2022,3,Primavera
2022-03-09,2.9628,6.33,77.37,36.33336222716304,2022,3,Primavera
2022-03-10,3.5729,7.0,89.07,42.495922252368004,2022,3,Primavera
2022-03-11,2.1235,7.21,99.46,24.598932996430797,2022,3,Primavera
2022-03-12,4.4618,6.61,73.13,55.20721244710392,2022,3,Primavera
2022-03-13,5.3585,7.7,66.51,67.05714091368601,2022,3,Primavera
2022-03-14,0.9173,7.35,99.28,10.6253541772272,2022,3,Primavera
2022-03-15,2.0839,11.39,99.34,23.77050990553512,2022,3,Primavera
2022-03-16,1.2955,10.74,99.46,14.8094352397656,2022,3,Primavera
2022-03-17,2.0038,8.62,99.41,23.092972908187676,2022,3,Primavera
2022-03-18,2.8195,7.93,97.44,32.737957476595206,2022,3,Primavera
2022-03-19,2.8457,8.09,99.21,32.87718244494683,2022,3,Primavera
2022-03-20,2.2294,8.83,89.56,26.30392368283296,2022,3,Primavera
2022-03-21,2.2202,8.31,99.69,25.598765641620236,2022,3,Primavera
2022-03-22,2.166,8.46,99.33,24.9822429313104,2022,3,Primavera
2022-03-23,2.5889,8.27,99.23,29.888636312018527,2022,3,Primavera
2022-03-24,1.3778,7.87,99.44,15.92209381246272,2022,3,Primavera
2022-03-25,2.2966,8.02,99.78,26.502487132927683,2022,3,Primavera
2022-03-26,1.9733,8.89,99.71,22.701408679109157,2022,3,Primavera
2022-03-27,3.3934,9.28,78.58,41.03913491915329,2022,3,Primavera
2022-03-28,4.7618,9.37,90.07,55.99918816789896,2022,3,Primavera
2022-03-29,3.6679,10.82,98.9,41.9753030260536,2022,3,Primavera
2022-03-30,1.7592,8.81,89.93,20.73904272518688,2022,3,Primavera
2022-03-31,3.4901,6.66,86.04,41.87023707657312,2022,3,Primavera
2022-04-01,5.7475,3.74,52.66,75.32276018533202,2022,4,Primavera
2022-04-02,5.8176,2.79,26.0,81.068106604032,2022,4,Primavera
2022-04-03,5.9167,2.78,29.95,81.76499067423961,2022,4,Primavera
2022-04-04,5.6717,4.08,65.02,72.18506676247776,2022,4,Primavera
2022-04-05,4.2264,4.62,93.79,50.132519042981755,2022,4,Primavera
2022-04-06,6.5215,7.45,33.69,87.87208643144099,2022,4,Primavera
2022-04-07,6.6648,9.83,27.89,90.11113607920608,2022,4,Primavera
2022-04-08,4.8206,9.64,90.85,56.52529869309119,2022,4,Primavera
2022-04-09,4.7201,11.73,87.85,55.31356281236941,2022,4,Primavera
2022-04-10,4.8998,13.4,66.41,60.0231945784896,2022,4,Primavera
2022-04-11,5.5812,12.63,64.03,68.94807127927342,2022,4,Primavera
2022-04-12,3.6329,9.97,81.31,43.53763397745923,2022,4,Primavera
2022-04-13,5.387,11.13,63.74,66.97398539945517,2022,4,Primavera
2022-04-14,6.1486,12.76,28.39,82.12623958991232,2022,4,Primavera
2022-04-15,6.689,14.81,20.5,90.12891938525998,2022,4,Primavera
2022-04-16,7.0577,15.72,28.65,93.15356474904479,2022,4,Primavera
2022-04-17,6.2892,15.02,62.65,77.23039063330079,2022,4,Primavera
2022-04-18,6.8194,16.03,31.09,89.43528023716102,2022,4,Primavera
2022-04-19,4.169,11.36,75.23,50.42208382342559,2022,4,Primavera
2022-04-20,3.654,6.49,84.1,44.069861277288,2022,4,Primavera
2022-04-21,5.94,8.61,67.63,73.889660499336,2022,4,Primavera
2022-04-22,1.9099,7.43,99.73,22.091481629057874,2022,4,Primavera
2022-04-23,4.0277,7.48,95.24,47.101497348280326,2022,4,Primavera
2022-04-24,7.399,9.97,33.47,98.80328756312278,2022,4,Primavera
2022-04-25,7.4659,12.38,9.78,103.80654740643408,2022,4,Primavera
2022-04-26,6.0046,13.47,80.47,71.15286196067112,2022,4,Primavera
2022-04-27,4.1472,12.8,98.21,47.18571565178879,2022,4,Primavera
2022-04-28,3.3778,10.93,84.04,40.07082848869729,2022,4,Primavera
2022-04-29,6.8314,14.35,28.43,90.68539913535959,2022,4,Primavera
2022-04-30,5.4996,16.24,96.23,62.05632445331135,2022,4,Primavera
2022-05-01,6.8791,16.66,46.52,87.03725214187295,2022,5,Primavera
2022-05-02,4.1086,12.63,85.0,48.314766981240005,2022,5,Primavera
2022-05-03,3.6806,11.82,95.87,42.27818654938032,2022,5,Primavera
2022-05-04,5.3534,13.0,60.78,66.53296056700799,2022,5,Primavera
2022-05-05,7.9102,13.55,3.71,110.8499216211828,2022,5,Primavera
2022-05-06,8.0424,13.86,5.51,112.1606036886931,2022,5,Primavera
2022-05-07,8.0422,14.69,18.32,108.90506815535805,2022,5,Primavera
2022-05-08,7.9104,16.31,3.86,109.64935551117308,2022,5,Primavera
2022-05-09,7.8977,17.8,4.85,108.62558687512798,2022,5,Primavera
2022-05-10,7.9901,18.71,2.0,110.137946296536,2022,5,Primavera
2022-05-11,7.4611,20.0,34.75,95.59896238350001,2022,5,Primavera
2022-05-12,6.8928,18.74,71.0,81.83847853209599,2022,5,Primavera
2022-05-13,7.6109,20.72,27.28,98.80432396129152,2022,5,Primavera
2022-05-14,5.6539,19.75,71.96,66.71476867885198,2022,5,Primavera
2022-05-15,6.7649,17.78,55.05,83.6182514337588,2022,5,Primavera
2022-05-16,7.9193,18.57,25.96,103.96672712315566,2022,5,Primavera
2022-05-17,8.0837,20.53,31.5,104.08307831512198,2022,5,Primavera
2022-05-18,7.5842,23.58,67.3,89.10872913702238,2022,5,Primavera
2022-05-19,7.3726,22.93,49.6,90.39907167258241,2022,5,Primavera
2022-05-20,6.3218,21.88,95.65,69.87927924391678,2022,5,Primavera
2022-05-21,6.0158,23.77,84.45,67.82845578825957,2022,5,Primavera
2022-05-22,5.9006,20.34,60.16,71.37981000928511,2022,5,Primavera
2022-05-23,7.2602,19.2,53.81,89.4937513248432,2022,5,Primavera
2022-05-24,4.7846,14.62,64.71,58.56736757215537,2022,5,Primavera
2022-05-25,8.0429,14.42,17.23,109.27423601961911,2022,5,Primavera
2022-05-26,8.6002,17.3,0.36,119.59249452252475,2022,5,Primavera
2022-05-27,8.6402,20.58,0.23,118.65033866224942,2022,5,Primavera
2022-05-28,8.1792,22.14,8.36,109.81506599276543,2022,5,Primavera
2022-05-29,7.3032,22.33,35.59,92.55336061273633,2022,5,Primavera
2022-05-30,6.133,18.13,75.32,72.25566702798238,2022,5,Primavera
2022-05-31,8.4238,20.73,7.48,113.93333145333216,2022,5,Primavera
2022-06-01,8.2428,20.58,13.49,110.18983623722208,2022,6,Verano
2022-06-02,7.2125,21.12,53.23,88.35315746202,2022,6,Verano
2022-06-03,7.8566,21.05,34.45,100.316632789458,2022,6,Verano
2022-06-04,8.0914,20.22,20.25,106.813892855196,2022,6,Verano
2022-06-05,8.6786,20.93,3.02,118.34930907244366,2022,6,Verano
2022-06-06,7.3553,22.34,38.05,92.7161970232788,2022,6,Verano
2022-06-07,8.4206,24.21,20.39,109.38688077237913,2022,6,Verano
2022-06-08,5.8848,23.16,78.35,67.4888889268224,2022,6,Verano
2022-06-09,8.6402,24.43,2.8,116.25395694200638,2022,6,Verano
2022-06-10,8.6052,25.27,4.49,115.00265445306768,2022,6,Verano
2022-06-11,7.417,27.1,24.64,94.39547924678398,2022,6,Verano
2022-06-12,6.4402,27.22,56.92,76.36098216187584,2022,6,Verano
2022-06-13,7.6901,28.04,44.26,93.47586813335232,2022,6,Verano
2022-06-14,7.4674,29.87,37.64,91.40498699741855,2022,6,Verano
2022-06-15,6.5414,30.46,78.37,72.84099580577424,2022,6,Verano
2022-06-16,6.702,30.09,77.62,74.8752082234128,2022,6,Verano
2022-06-17,7.7486,29.45,55.61,91.3169113478676,2022,6,Verano
2022-06-18,7.3531,29.81,37.72,90.01234705999536,2022,6,Verano
2022-06-19,8.5183,22.63,6.73,114.52468802542235,2022,6,Verano
2022-06-20,6.7546,20.97,61.65,81.2324235067884,2022,6,Verano
2022-06-21,7.1549,20.84,38.62,90.61358025491137,2022,6,Verano
2022-06-22,7.1482,19.04,43.25,90.254966254488,2022,6,Verano
2022-06-23,5.5166,19.2,82.26,63.66516267677762,2022,6,Verano
2022-06-24,8.1938,19.77,18.73,108.70002047436984,2022,6,Verano
2022-06-25,6.8885,20.6,55.59,84.11033214403199,2022,6,Verano
2022-06-26,8.6028,20.81,34.97,109.82545571721167,2022,6,Verano
2022-06-27,7.7146,20.95,31.77,99.1095726769092,2022,6,Verano
2022-06-28,8.7475,22.63,1.44,118.86742807545598,2022,6,Verano
2022-06-29,8.5505,24.14,21.61,110.82271296179158,2022,6,Verano
2022-06-30,7.8509,22.53,47.98,96.76329132208969,2022,6,Verano
2022-07-01,8.5099,23.88,4.66,114.32281632803138,2022,7,Verano
2022-07-02,7.8161,27.08,15.76,101.34121032117503,2022,7,Verano
2022-07-03,7.7018,26.92,13.93,100.30130021830465,2022,7,Verano
2022-07-04,8.4403,27.2,3.8,112.082988158064,2022,7,Verano
2022-07-05,8.2145,27.64,6.46,108.3070478738304,2022,7,Verano
2022-07-06,6.8076,25.73,26.01,86.86743101389584,2022,7,Verano
2022-07-07,8.5025,24.35,4.03,114.154625316735,2022,7,Verano
2022-07-08,8.6179,26.17,2.31,115.26218814761967,2022,7,Verano
2022-07-09,8.4506,28.15,2.3,112.12748293647599,2022,7,Verano
2022-07-10,8.1946,29.28,6.23,107.3783488239619,2022,7,Verano
2022-07-11,6.689,30.0,42.55,80.96450550299998,2022,7,Verano
2022-07-12,7.8187,30.17,11.05,101.08515661411859,2022,7,Verano
2022-07-13,7.0099,31.18,20.01,88.60068803899657,2022,7,Verano
2022-07-14,7.8086,31.86,4.89,101.52080255992752,2022,7,Verano
2022-07-15,7.9814,31.26,11.54,102.62629352108448,2022,7,Verano
2022-07-16,7.7426,31.35,11.05,99.618831869634,2022,7,Verano
2022-07-17,7.8912,30.94,6.8,102.58561843384318,2022,7,Verano
2022-07-18,8.0398,30.43,10.89,103.86727227879767,2022,7,Verano
2022-07-19,8.4096,28.16,3.41,111.33010078046208,2022,7,Verano
2022-07-20,8.3074,28.46,2.79,109.98060996475725,2022,7,Verano
2022-07-21,8.0398,29.43,3.06,105.96154124745071,2022,7,Verano
2022-07-22,7.2566,28.9,22.98,92.00366791256161,2022,7,Verano
2022-07-23,8.2706,29.12,0.92,109.6110008872819,2022,7,Verano
2022-07-24,8.051,31.13,10.49,103.7990858315796,2022,7,Verano
2022-07-25,8.0986,29.66,12.65,104.57865113811118,2022,7,Verano
2022-07-26,7.8881,27.7,7.0,103.86451530971999,2022,7,Verano
2022-07-27,7.5816,27.1,12.42,98.9707890914496,2022,7,Verano
2022-07-28,7.9822,27.86,8.72,104.66909938968192,2022,7,Verano
2022-07-29,7.8792,28.56,6.14,103.56688930017022,2022,7,Verano
2022-07-30,7.2979,28.82,26.16,91.94034955368383,2022,7,Verano
2022-07-31,7.164,29.91,14.4,92.083878373248,2022,7,Verano
2022-08-01,7.4592,30.85,12.81,95.8232951919936,2022,8,Verano
2022-08-02,6.1733,31.13,52.46,72.76648117456872,2022,8,Verano
2022-08-03,7.6006,30.84,22.65,95.67160856628477,2022,8,Verano
2022-08-04,7.7323,29.11,13.39,99.92044225540835,2022,8,Verano
2022-08-05,7.763,28.97,3.3,102.45556869080399,2022,8,Verano
2022-08-06,7.4606,28.95,9.32,97.27903132506722,2022,8,Verano
2022-08-07,7.459,28.91,4.79,98.1720217474308,2022,8,Verano
2022-08-08,7.3908,29.19,4.97,97.1284082295355,2022,8,Verano
2022-08-09,7.4674,29.23,21.35,94.87244730179161,2022,8,Verano
2022-08-10,6.5184,29.99,54.75,76.798458199008,2022,8,Verano
2022-08-11,6.9828,30.27,14.36,89.63033494523329,2022,8,Verano
2022-08-12,6.9218,29.58,9.33,90.02067383208816,2022,8,Verano
2022-08-13,2.5226,26.37,66.57,29.359228884156717,2022,8,Verano
2022-08-14,7.6764,24.42,6.06,102.61289833084223,2022,8,Verano
2022-08-15,7.4035,24.07,11.07,98.0979899195322,2022,8,Verano
2022-08-16,7.0147,23.15,32.8,89.14102979443201,2022,8,Verano
2022-08-17,6.2767,21.19,30.08,80.85144487159872,2022,8,Verano
2022-08-18,7.4278,20.67,5.96,100.79608434310367,2022,8,Verano
2022-08-19,7.4518,23.29,5.66,100.14082585292017,2022,8,Verano
2022-08-20,7.3514,25.69,2.84,98.40783731077153,2022,8,Verano
2022-08-21,7.2574,27.71,6.85,95.5851460104492,2022,8,Verano
2022-08-22,7.1647,26.96,7.28,94.56788574050687,2022,8,Verano
2022-08-23,6.6146,28.02,16.69,85.27366113935184,2022,8,Verano
2022-08-24,5.7694,28.77,44.42,69.89723899271569,2022,8,Verano
2022-08-25,6.0065,27.31,28.85,75.70296778673699,2022,8,Verano
2022-08-26,5.2738,24.97,61.52,62.443799604869746,2022,8,Verano
2022-08-27,5.8082,24.64,42.42,71.86166821614529,2022,8,Verano
2022-08-28,6.3874,26.17,13.11,83.57597732653703,2022,8,Verano
2022-08-29,5.7398,26.47,40.48,70.79519029423105,2022,8,Verano
2022-08-30,6.7092,26.91,32.61,84.02009517283534,2022,8,Verano
2022-08-31,6.984,24.14,8.99,92.90727906145918,2022,8,Verano
2022-09-01,6.7322,23.91,24.2,86.86295895906719,2022,9,Otoño
2022-09-02,6.185,22.69,43.11,77.003342262882,2022,9,Otoño
2022-09-03,6.1944,21.85,28.86,79.7904493873632,2022,9,Otoño
2022-09-04,6.7306,20.54,9.91,90.65106288750671,2022,9,Otoño
2022-09-05,6.7219,21.31,4.58,91.24155668292697,2022,9,Otoño
2022-09-06,6.4879,21.87,8.46,87.18271452420264,2022,9,Otoño
2022-09-07,5.2442,20.06,74.16,61.48758505309057,2022,9,Otoño
2022-09-08,4.2182,22.05,86.71,47.625604791130804,2022,9,Otoño
2022-09-09,5.8128,23.73,26.52,74.68810054965503,2022,9,Otoño
2022-09-10,6.2573,25.08,3.83,83.79965813256577,2022,9,Otoño
2022-09-11,6.023,26.53,24.14,76.91123390615279,2022,9,Otoño
2022-09-12,2.7358,24.57,98.57,29.703271141089363,2022,9,Otoño
2022-09-13,3.1625,20.94,86.36,35.893277192519996,2022,9,Otoño
2022-09-14,4.3217,18.97,75.04,50.782874646343664,2022,9,Otoño
2022-09-15,3.9115,19.3,80.33,45.332090069597996,2022,9,Otoño
2022-09-16,5.106,20.71,22.66,66.93629600789278,2022,9,Otoño
2022-09-17,5.5637,19.95,35.77,71.1452631773754,2022,9,Otoño
2022-09-18,4.5168,21.46,73.67,52.72869178055807,2022,9,Otoño
2022-09-19,3.9187,21.22,84.75,44.599789254041994,2022,9,Otoño
2022-09-20,5.5462,21.58,26.15,71.9285082691032,2022,9,Otoño
2022-09-21,5.2577,20.81,12.38,70.38166372567848,2022,9,Otoño
2022-09-22,4.9661,21.01,40.73,62.563914208497245,2022,9,Otoño
2022-09-23,4.6661,20.39,67.88,55.44439154192017,2022,9,Otoño
2022-09-24,4.5516,18.73,61.38,55.25531304183072,2022,9,Otoño
2022-09-25,4.3382,14.43,58.24,53.93170219992191,2022,9,Otoño
2022-09-26,5.3172,14.43,18.78,72.00701920881504,2022,9,Otoño
2022-09-27,5.4636,15.33,9.21,75.20039729562383,2022,9,Otoño
2022-09-28,4.2518,15.67,61.54,52.21308120990192,2022,9,Otoño
2022-09-29,2.0554,13.12,85.46,24.098437410848643,2022,9,Otoño
2022-09-30,4.7345,12.86,26.69,63.44199797298838,2022,9,Otoño
2022-10-01,5.1898,16.51,27.13,68.51093363968391,2022,10,Otoño
2022-10-02,5.2874,18.39,20.43,70.27348739504183,2022,10,Otoño
2022-10-03,3.9804,19.51,54.42,48.93843404984543,2022,10,Otoño
2022-10-04,4.8173,20.42,2.6,65.88059481989278,2022,10,Otoño
2022-10-05,4.6915,19.35,2.42,64.45315617701398,2022,10,Otoño
2022-10-06,4.5715,18.46,7.89,62.3303779435668,2022,10,Otoño
2022-10-07,3.8666,17.81,48.9,48.4484522658552,2022,10,Otoño
2022-10-08,4.1364,17.97,20.45,55.06352326712879,2022,10,Otoño
2022-10-09,3.9936,18.18,50.07,49.838172896378865,2022,10,Otoño
2022-10-10,2.4698,16.43,99.23,27.641326557227764,2022,10,Otoño
2022-10-11,2.6633,16.0,86.74,30.786972233975998,2022,10,Otoño
2022-10-12,4.2101,16.76,16.19,56.808656784011525,2022,10,Otoño
2022-10-13,4.0999,16.95,27.6,53.97725214554399,2022,10,Otoño
2022-10-14,4.3476,18.87,14.74,58.35905878156705,2022,10,Otoño
2022-10-15,4.302,18.61,13.07,58.00451186614318,2022,10,Otoño
2022-10-16,3.3154,17.45,66.39,39.98715740834759,2022,10,Otoño
2022-10-17,3.2323,18.78,57.34,39.593028656515685,2022,10,Otoño
2022-10-18,3.2304,17.88,47.53,40.58875274830848,2022,10,Otoño
2022-10-19,1.667,17.73,94.03,18.8036623224684,2022,10,Otoño
2022-10-20,1.1729,15.16,98.21,13.22482314327552,2022,10,Otoño
2022-10-21,1.3884,14.67,98.71,15.66465795380304,2022,10,Otoño
2022-10-22,2.4377,15.85,87.26,28.159943935683597,2022,10,Otoño
2022-10-23,2.0854,15.16,96.57,23.60952896246784,2022,10,Otoño
2022-10-24,2.3297,13.5,96.23,26.566203570497997,2022,10,Otoño
2022-10-25,2.8625,15.51,83.76,33.39132785604,2022,10,Otoño
2022-10-26,2.6784,15.74,92.39,30.568880811409908,2022,10,Otoño
2022-10-27,2.0652,16.83,97.74,23.163196737510717,2022,10,Otoño
2022-10-28,2.347,16.34,90.65,26.838665219195995,2022,10,Otoño
2022-10-29,3.0204,14.89,96.63,34.225425908166244,2022,10,Otoño
2022-10-30,1.7004,13.87,70.71,20.586494119220635,2022,10,Otoño
2022-10-31,1.2415,12.24,93.13,14.3345941520184,2022,10,Otoño
2022-11-01,2.8332,14.3,50.71,35.84006364739679,2022,11,Otoño
2022-11-02,3.1543,14.32,71.99,38.009169442933924,2022,11,Otoño
2022-11-03,2.2867,12.71,92.4,26.402731285694404,2022,11,Otoño
2022-11-04,3.3005,8.56,53.89,42.3686743733736,2022,11,Otoño
2022-11-05,3.7032,9.27,1.07,53.02505517161185,2022,11,Otoño
2022-11-06,3.4219,10.84,37.86,45.11611398123648,2022,11,Otoño
2022-11-07,3.149,11.03,64.1,39.132523756115994,2022,11,Otoño
2022-11-08,1.3901,11.19,91.12,16.19410387557024,2022,11,Otoño
2022-11-09,1.9778,11.43,62.99,24.603306648061682,2022,11,Otoño
2022-11-10,3.3394,9.69,3.97,47.46284439448536,2022,11,Otoño
2022-11-11,2.1264,9.99,59.16,26.829462671470083,2022,11,Otoño
2022-11-12,1.9706,13.5,85.98,23.041738746504,2022,11,Otoño
2022-11-13,2.7223,11.94,49.88,34.813113388764485,2022,11,Otoño
2022-11-14,1.111,10.62,91.39,12.962101076258397,2022,11,Otoño
2022-11-15,1.3476,12.67,99.49,15.291358881812641,2022,11,Otoño
2022-11-16,0.7073,10.85,99.66,8.0780588625924,2022,11,Otoño
2022-11-17,1.7621,12.38,75.9,21.1958274871656,2022,11,Otoño
2022-11-18,2.3762,7.74,56.87,30.392880602424476,2022,11,Otoño
2022-11-19,2.3239,5.29,60.38,29.758818345888244,2022,11,Otoño
2022-11-20,2.5822,8.35,48.85,33.54873753684599,2022,11,Otoño
2022-11-21,0.8177,9.6,84.11,9.7475876653896,2022,11,Otoño
2022-11-22,1.1009,7.51,93.46,12.92952174186312,2022,11,Otoño
2022-11-23,1.5334,11.46,82.08,18.23975125226496,2022,11,Otoño
2022-11-24,1.111,9.67,93.0,12.957421328279997,2022,11,Otoño
2022-11-25,2.6609,7.58,39.33,35.402678754292076,2022,11,Otoño
2022-11-26,2.8675,6.67,67.33,35.954495255259,2022,11,Otoño
2022-11-27,2.3117,6.57,97.8,26.954317899525602,2022,11,Otoño
2022-11-28,2.8457,5.01,25.55,39.3686932096458,2022,11,Otoño
2022-11-29,2.7,4.91,55.9,34.9765361604,2022,11,Otoño
2022-11-30,2.3196,5.48,68.21,29.154153337885433,2022,11,Otoño
2022-12-01,2.7413,5.23,16.73,38.59791183197315,2022,12,Invierno
2022-12-02,2.1883,3.05,34.21,29.937107681044196,2022,12,Invierno
2022-12-03,1.3507,3.56,78.32,16.69704067729152,2022,12,Invierno
2022-12-04,1.2338,3.64,75.48,15.350145893498878,2022,12,Invierno
2022-12-05,0.8803,5.65,96.77,10.325813411536199,2022,12,Invierno
2022-12-06,0.7807,8.33,99.65,9.001645975168199,2022,12,Invierno
2022-12-07,1.29,7.92,89.16,15.287186147903999,2022,12,Invierno
2022-12-08,0.87,7.95,96.2,10.132156868400001,2022,12,Invierno
2022-12-09,1.0171,8.07,95.99,11.846141368959238,2022,12,Invierno
2022-12-10,1.7177,5.89,87.84,20.576274674780162,2022,12,Invierno
2022-12-11,0.9886,5.34,95.78,11.638009022045761,2022,12,Invierno
2022-12-12,0.3785,9.77,93.95,4.402423311237,2022,12,Invierno
2022-12-13,0.6965,11.99,95.02,8.0121802963356,2022,12,Invierno
2022-12-14,1.2262,10.19,83.74,14.59768972583376,2022,12,Invierno
2022-12-15,1.4364,7.81,91.59,16.928392471008475,2022,12,Invierno
2022-12-16,1.4616,6.05,80.22,17.8215544428768,2022,12,Invierno
2022-12-17,1.4609,7.23,64.67,18.391822207418517,2022,12,Invierno
2022-12-18,1.5686,5.69,82.43,19.050998183814958,2022,12,Invierno
2022-12-19,1.5274,4.14,82.35,18.660956548096802,2022,12,Invierno
2022-12-20,0.719,6.89,92.84,8.4767771164752,2022,12,Invierno
2022-12-21,1.2259,8.67,93.59,14.33056374002916,2022,12,Invierno
2022-12-22,1.3183,8.47,83.14,15.81882898749912,2022,12,Invierno
2022-12-23,1.0308,8.15,96.74,11.979826222478398,2022,12,Invierno
2022-12-24,1.6423,6.9,62.36,20.8108621130256,2022,12,Invierno
2022-12-25,1.8679,7.0,64.5,23.5450887048,2022,12,Invierno
2022-12-26,2.4552,8.65,27.86,33.345261510422404,2022,12,Invierno
